% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
4656	0	8	6	0	16	133	1	0	1	479.364
4656	0	8	8	0	16	133	1	0	1	72.4241
4656	0	8	10	0	16	133	1	0	1	121.892
4656	0	9	2	0	16	133	1	0	1	121.892
4656	0	9	3	0	16	133	1	0	1	479.364
4656	0	9	6	0	16	133	1	0	1	225.623
4656	0	9	8	0	16	133	1	0	1	46.1354
4656	0	9	10	0	16	133	1	0	1	72.4241
4656	0	10	2	0	16	133	1	0	1	72.4241
4656	0	10	3	0	16	133	1	0	1	225.623
4656	0	10	6	0	16	133	1	0	1	121.892
4656	0	10	8	0	16	133	1	0	1	30.9944
4656	0	10	10	0	16	133	1	0	1	46.1354
4664	0	6	2	0	16	133	2	0	1	1266.5
4664	0	6	3	0	16	133	2	0	1	51752
4664	0	6	6	0	16	133	2	0	1	4980.76
4664	0	6	8	0	16	133	2	0	1	225.623
4664	0	6	10	0	16	133	2	0	1	479.364
4664	0	7	2	0	16	133	2	0	1	479.364
4664	0	7	3	0	16	133	2	0	1	4980.76
4664	0	7	6	0	16	133	2	0	1	1266.5
4664	0	7	8	0	16	133	2	0	1	121.892
4664	0	7	10	0	16	133	2	0	1	225.623
4664	0	8	2	0	16	133	2	0	1	225.623
4664	0	8	3	0	16	133	2	0	1	1266.5
4664	0	8	6	0	16	133	2	0	1	479.364
4664	0	8	8	0	16	133	2	0	1	72.4241
4664	0	8	10	0	16	133	2	0	1	121.892
4664	0	9	2	0	16	133	2	0	1	121.892
4664	0	9	3	0	16	133	2	0	1	479.364
4664	0	9	6	0	16	133	2	0	1	225.623
4664	0	9	8	0	16	133	2	0	1	46.1354
4664	0	9	10	0	16	133	2	0	1	72.4241
4664	0	10	2	0	16	133	2	0	1	72.4241
4664	0	10	3	0	16	133	2	0	1	225.623
4664	0	10	6	0	16	133	2	0	1	121.892
4664	0	10	8	0	16	133	2	0	1	30.9944
4664	0	10	10	0	16	133	2	0	1	46.1354
4672	0	6	2	0	16	133	3	0	1	1266.5
4672	0	6	3	0	16	133	3	0	1	51752
4672	0	6	6	0	16	133	3	0	1	4980.76
4672	0	6	8	0	16	133	3	0	1	225.623
4672	0	6	10	0	16	133	3	0	1	479.364
4672	0	7	2	0	16	133	3	0	1	479.364
4672	0	7	3	0	16	133	3	0	1	4980.76
4672	0	7	6	0	16	133	3	0	1	1266.5
4672	0	7	8	0	16	133	3	0	1	121.892
4672	0	7	10	0	16	133	3	0	1	225.623
4672	0	8	2	0	16	133	3	0	1	225.623
4672	0	8	3	0	16	133	3	0	1	1266.5
4672	0	8	6	0	16	133	3	0	1	479.364
4672	0	8	8	0	16	133	3	0	1	72.4241
4672	0	8	10	0	16	133	3	0	1	121.892
4672	0	9	2	0	16	133	3	0	1	121.892
4672	0	9	3	0	16	133	3	0	1	479.364
4672	0	9	6	0	16	133	3	0	1	225.623
4672	0	9	8	0	16	133	3	0	1	46.1354
4672	0	9	10	0	16	133	3	0	1	72.4241
4672	0	10	2	0	16	133	3	0	1	72.4241
4672	0	10	3	0	16	133	3	0	1	225.623
4672	0	10	6	0	16	133	3	0	1	121.892
4672	0	10	8	0	16	133	3	0	1	30.9944
4672	0	10	10	0	16	133	3	0	1	46.1354
4728	0	6	2	0	16	133	0	1	1	1266.5
4728	0	6	3	0	16	133	0	1	1	51752
4728	0	6	6	0	16	133	0	1	1	4980.76
4728	0	6	8	0	16	133	0	1	1	225.623
4728	0	6	10	0	16	133	0	1	1	479.364
4728	0	7	2	0	16	133	0	1	1	479.364
4728	0	7	3	0	16	133	0	1	1	4980.76
4728	0	7	6	0	16	133	0	1	1	1266.5
4728	0	7	8	0	16	133	0	1	1	121.892
4728	0	7	10	0	16	133	0	1	1	225.623
4728	0	8	2	0	16	133	0	1	1	225.623
4728	0	8	3	0	16	133	0	1	1	1266.5
4728	0	8	6	0	16	133	0	1	1	479.364
4728	0	8	8	0	16	133	0	1	1	72.4241
4728	0	8	10	0	16	133	0	1	1	121.892
4728	0	9	2	0	16	133	0	1	1	121.892
4728	0	9	3	0	16	133	0	1	1	479.364
4728	0	9	6	0	16	133	0	1	1	225.623
4728	0	9	8	0	16	133	0	1	1	46.1354
4728	0	9	10	0	16	133	0	1	1	72.4241
4728	0	10	2	0	16	133	0	1	1	72.4241
4728	0	10	3	0	16	133	0	1	1	225.623
4728	0	10	6	0	16	133	0	1	1	121.892
4728	0	10	8	0	16	133	0	1	1	30.9944
4728	0	10	10	0	16	133	0	1	1	46.1354
4736	0	6	2	0	16	133	1	0	1	1266.5
4736	0	6	3	0	16	133	1	0	1	51752
4736	0	6	6	0	16	133	1	0	1	4980.76
4736	0	6	8	0	16	133	1	0	1	225.623
4736	0	6	10	0	16	133	1	0	1	479.364
4736	0	7	2	0	16	133	1	0	1	479.364
4736	0	7	3	0	16	133	1	0	1	4980.76
4736	0	7	6	0	16	133	1	0	1	1266.5
4736	0	7	8	0	16	133	1	0	1	121.892
4736	0	7	10	0	16	133	1	0	1	225.623
4736	0	8	2	0	16	133	1	0	1	225.623
4736	0	8	3	0	16	133	1	0	1	1266.5
4736	0	8	6	0	16	133	1	0	1	479.364
4736	0	8	8	0	16	133	1	0	1	72.4241
4736	0	8	10	0	16	133	1	0	1	121.892
4736	0	9	2	0	16	133	1	0	1	121.892
4736	0	9	3	0	16	133	1	0	1	479.364
4736	0	9	6	0	16	133	1	0	1	225.623
4736	0	9	8	0	16	133	1	0	1	46.1354
4736	0	9	10	0	16	133	1	0	1	72.4241
4736	0	10	2	0	16	133	1	0	1	72.4241
4736	0	10	3	0	16	133	1	0	1	225.623
4736	0	10	6	0	16	133	1	0	1	121.892
4736	0	10	8	0	16	133	1	0	1	30.9944
4736	0	10	10	0	16	133	1	0	1	46.1354
4744	0	6	2	0	16	133	2	0	1	1266.5
4744	0	6	3	0	16	133	2	0	1	51752
4744	0	6	6	0	16	133	2	0	1	4980.76
4744	0	6	8	0	16	133	2	0	1	225.623
4744	0	6	10	0	16	133	2	0	1	479.364
4744	0	7	2	0	16	133	2	0	1	479.364
4744	0	7	3	0	16	133	2	0	1	4980.76
4744	0	7	6	0	16	133	2	0	1	1266.5
4744	0	7	8	0	16	133	2	0	1	121.892
4744	0	7	10	0	16	133	2	0	1	225.623
4744	0	8	2	0	16	133	2	0	1	225.623
4744	0	8	3	0	16	133	2	0	1	1266.5
4744	0	8	6	0	16	133	2	0	1	479.364
4744	0	8	8	0	16	133	2	0	1	72.4241
4744	0	8	10	0	16	133	2	0	1	121.892
4744	0	9	2	0	16	133	2	0	1	121.892
4744	0	9	3	0	16	133	2	0	1	479.364
4744	0	9	6	0	16	133	2	0	1	225.623
4744	0	9	8	0	16	133	2	0	1	46.1354
4744	0	9	10	0	16	133	2	0	1	72.4241
4744	0	10	2	0	16	133	2	0	1	72.4241
4744	0	10	3	0	16	133	2	0	1	225.623
4744	0	10	6	0	16	133	2	0	1	121.892
4744	0	10	8	0	16	133	2	0	1	30.9944
4744	0	10	10	0	16	133	2	0	1	46.1354
4752	0	6	2	0	16	133	3	0	1	1266.5
4752	0	6	3	0	16	133	3	0	1	51752
4752	0	6	6	0	16	133	3	0	1	4980.76
4752	0	6	8	0	16	133	3	0	1	225.623
4752	0	6	10	0	16	133	3	0	1	479.364
4752	0	7	2	0	16	133	3	0	1	479.364
4752	0	7	3	0	16	133	3	0	1	4980.76
4752	0	7	6	0	16	133	3	0	1	1266.5
4752	0	7	8	0	16	133	3	0	1	121.892
4752	0	7	10	0	16	133	3	0	1	225.623
4752	0	8	2	0	16	133	3	0	1	225.623
4752	0	8	3	0	16	133	3	0	1	1266.5
4752	0	8	6	0	16	133	3	0	1	479.364
4752	0	8	8	0	16	133	3	0	1	72.4241
4752	0	8	10	0	16	133	3	0	1	121.892
4752	0	9	2	0	16	133	3	0	1	121.892
4752	0	9	3	0	16	133	3	0	1	479.364
4752	0	9	6	0	16	133	3	0	1	225.623
4752	0	9	8	0	16	133	3	0	1	46.1354
4752	0	9	10	0	16	133	3	0	1	72.4241
4752	0	10	2	0	16	133	3	0	1	72.4241
4752	0	10	3	0	16	133	3	0	1	225.623
4752	0	10	6	0	16	133	3	0	1	121.892
4752	0	10	8	0	16	133	3	0	1	30.9944
4752	0	10	10	0	16	133	3	0	1	46.1354
4848	0	6	2	0	16	133	0	1	1	1266.5
4848	0	6	3	0	16	133	0	1	1	51752
4848	0	6	6	0	16	133	0	1	1	4980.76
4848	0	6	8	0	16	133	0	1	1	225.623
4848	0	6	10	0	16	133	0	1	1	479.364
4848	0	7	2	0	16	133	0	1	1	479.364
4848	0	7	3	0	16	133	0	1	1	4980.76
4848	0	7	6	0	16	133	0	1	1	1266.5
4848	0	7	8	0	16	133	0	1	1	121.892
4848	0	7	10	0	16	133	0	1	1	225.623
4848	0	8	2	0	16	133	0	1	1	225.623
4848	0	8	3	0	16	133	0	1	1	1266.5
4848	0	8	6	0	16	133	0	1	1	479.364
4848	0	8	8	0	16	133	0	1	1	72.4241
4848	0	8	10	0	16	133	0	1	1	121.892
4848	0	9	2	0	16	133	0	1	1	121.892
4848	0	9	3	0	16	133	0	1	1	479.364
4848	0	9	6	0	16	133	0	1	1	225.623
4848	0	9	8	0	16	133	0	1	1	46.1354
4848	0	9	10	0	16	133	0	1	1	72.4241
4848	0	10	2	0	16	133	0	1	1	72.4241
4848	0	10	3	0	16	133	0	1	1	225.623
4848	0	10	6	0	16	133	0	1	1	121.892
4848	0	10	8	0	16	133	0	1	1	30.9944
4848	0	10	10	0	16	133	0	1	1	46.1354
4856	0	6	2	0	16	133	1	0	1	1266.5
4856	0	6	3	0	16	133	1	0	1	51752
4856	0	6	6	0	16	133	1	0	1	4980.76
4856	0	6	8	0	16	133	1	0	1	225.623
4856	0	6	10	0	16	133	1	0	1	479.364
4856	0	7	2	0	16	133	1	0	1	479.364
4856	0	7	3	0	16	133	1	0	1	4980.76
4856	0	7	6	0	16	133	1	0	1	1266.5
4856	0	7	8	0	16	133	1	0	1	121.892
4856	0	7	10	0	16	133	1	0	1	225.623
4856	0	8	2	0	16	133	1	0	1	225.623
4856	0	8	3	0	16	133	1	0	1	1266.5
4856	0	8	6	0	16	133	1	0	1	479.364
4856	0	8	8	0	16	133	1	0	1	72.4241
4856	0	8	10	0	16	133	1	0	1	121.892
4856	0	9	2	0	16	133	1	0	1	121.892
4856	0	9	3	0	16	133	1	0	1	479.364
4856	0	9	6	0	16	133	1	0	1	225.623
4856	0	9	8	0	16	133	1	0	1	46.1354
4856	0	9	10	0	16	133	1	0	1	72.4241
4856	0	10	2	0	16	133	1	0	1	72.4241
4856	0	10	3	0	16	133	1	0	1	225.623
4856	0	10	6	0	16	133	1	0	1	121.892
4856	0	10	8	0	16	133	1	0	1	30.9944
4856	0	10	10	0	16	133	1	0	1	46.1354
4864	0	6	2	0	16	133	2	0	1	1266.5
4864	0	6	3	0	16	133	2	0	1	51752
4864	0	6	6	0	16	133	2	0	1	4980.76
4864	0	6	8	0	16	133	2	0	1	225.623
4864	0	6	10	0	16	133	2	0	1	479.364
4864	0	7	2	0	16	133	2	0	1	479.364
4864	0	7	3	0	16	133	2	0	1	4980.76
4864	0	7	6	0	16	133	2	0	1	1266.5
4864	0	7	8	0	16	133	2	0	1	121.892
4864	0	7	10	0	16	133	2	0	1	225.623
4864	0	8	2	0	16	133	2	0	1	225.623
4864	0	8	3	0	16	133	2	0	1	1266.5
4864	0	8	6	0	16	133	2	0	1	479.364
4864	0	8	8	0	16	133	2	0	1	72.4241
4864	0	8	10	0	16	133	2	0	1	121.892
4864	0	9	2	0	16	133	2	0	1	121.892
4864	0	9	3	0	16	133	2	0	1	479.364
4864	0	9	6	0	16	133	2	0	1	225.623
4864	0	9	8	0	16	133	2	0	1	46.1354
4864	0	9	10	0	16	133	2	0	1	72.4241
4864	0	10	2	0	16	133	2	0	1	72.4241
4864	0	10	3	0	16	133	2	0	1	225.623
4864	0	10	6	0	16	133	2	0	1	121.892
4864	0	10	8	0	16	133	2	0	1	30.9944
4864	0	10	10	0	16	133	2	0	1	46.1354
4872	0	6	2	0	16	133	3	0	1	1266.5
4872	0	6	3	0	16	133	3	0	1	51752
4872	0	6	6	0	16	133	3	0	1	4980.76
4872	0	6	8	0	16	133	3	0	1	225.623
4872	0	6	10	0	16	133	3	0	1	479.364
4872	0	7	2	0	16	133	3	0	1	479.364
4872	0	7	3	0	16	133	3	0	1	4980.76
4872	0	7	6	0	16	133	3	0	1	1266.5
4872	0	7	8	0	16	133	3	0	1	121.892
4872	0	7	10	0	16	133	3	0	1	225.623
4872	0	8	2	0	16	133	3	0	1	225.623
4872	0	8	3	0	16	133	3	0	1	1266.5
4872	0	8	6	0	16	133	3	0	1	479.364
4872	0	8	8	0	16	133	3	0	1	72.4241
4872	0	8	10	0	16	133	3	0	1	121.892
4872	0	9	2	0	16	133	3	0	1	121.892
4872	0	9	3	0	16	133	3	0	1	479.364
4872	0	9	6	0	16	133	3	0	1	225.623
4872	0	9	8	0	16	133	3	0	1	46.1354
4872	0	9	10	0	16	133	3	0	1	72.4241
4872	0	10	2	0	16	133	3	0	1	72.4241
4872	0	10	3	0	16	133	3	0	1	225.623
4872	0	10	6	0	16	133	3	0	1	121.892
4872	0	10	8	0	16	133	3	0	1	30.9944
4872	0	10	10	0	16	133	3	0	1	46.1354
4928	0	6	2	0	16	133	0	1	1	1266.5
4928	0	6	3	0	16	133	0	1	1	51752
4928	0	6	6	0	16	133	0	1	1	4980.76
4928	0	6	8	0	16	133	0	1	1	225.623
4928	0	6	10	0	16	133	0	1	1	479.364
4928	0	7	2	0	16	133	0	1	1	479.364
4928	0	7	3	0	16	133	0	1	1	4980.76
4928	0	7	6	0	16	133	0	1	1	1266.5
4928	0	7	8	0	16	133	0	1	1	121.892
4928	0	7	10	0	16	133	0	1	1	225.623
4928	0	8	2	0	16	133	0	1	1	225.623
4928	0	8	3	0	16	133	0	1	1	1266.5
4928	0	8	6	0	16	133	0	1	1	479.364
4928	0	8	8	0	16	133	0	1	1	72.4241
4928	0	8	10	0	16	133	0	1	1	121.892
4928	0	9	2	0	16	133	0	1	1	121.892
4928	0	9	3	0	16	133	0	1	1	479.364
4928	0	9	6	0	16	133	0	1	1	225.623
4928	0	9	8	0	16	133	0	1	1	46.1354
4928	0	9	10	0	16	133	0	1	1	72.4241
4928	0	10	2	0	16	133	0	1	1	72.4241
4928	0	10	3	0	16	133	0	1	1	225.623
4928	0	10	6	0	16	133	0	1	1	121.892
4928	0	10	8	0	16	133	0	1	1	30.9944
4928	0	10	10	0	16	133	0	1	1	46.1354
4936	0	6	2	0	16	133	1	0	1	1266.5
4936	0	6	3	0	16	133	1	0	1	51752
4936	0	6	6	0	16	133	1	0	1	4980.76
4936	0	6	8	0	16	133	1	0	1	225.623
4936	0	6	10	0	16	133	1	0	1	479.364
4936	0	7	2	0	16	133	1	0	1	479.364
4936	0	7	3	0	16	133	1	0	1	4980.76
4936	0	7	6	0	16	133	1	0	1	1266.5
4936	0	7	8	0	16	133	1	0	1	121.892
4936	0	7	10	0	16	133	1	0	1	225.623
4936	0	8	2	0	16	133	1	0	1	225.623
4936	0	8	3	0	16	133	1	0	1	1266.5
4936	0	8	6	0	16	133	1	0	1	479.364
4936	0	8	8	0	16	133	1	0	1	72.4241
4936	0	8	10	0	16	133	1	0	1	121.892
4936	0	9	2	0	16	133	1	0	1	121.892
4936	0	9	3	0	16	133	1	0	1	479.364
4936	0	9	6	0	16	133	1	0	1	225.623
4936	0	9	8	0	16	133	1	0	1	46.1354
4936	0	9	10	0	16	133	1	0	1	72.4241
4936	0	10	2	0	16	133	1	0	1	72.4241
4936	0	10	3	0	16	133	1	0	1	225.623
4936	0	10	6	0	16	133	1	0	1	121.892
4936	0	10	8	0	16	133	1	0	1	30.9944
4936	0	10	10	0	16	133	1	0	1	46.1354
4944	0	6	2	0	16	133	2	0	1	1266.5
4944	0	6	3	0	16	133	2	0	1	51752
4944	0	6	6	0	16	133	2	0	1	4980.76
4944	0	6	8	0	16	133	2	0	1	225.623
4944	0	6	10	0	16	133	2	0	1	479.364
4944	0	7	2	0	16	133	2	0	1	479.364
4944	0	7	3	0	16	133	2	0	1	4980.76
4944	0	7	6	0	16	133	2	0	1	1266.5
4944	0	7	8	0	16	133	2	0	1	121.892
4944	0	7	10	0	16	133	2	0	1	225.623
4944	0	8	2	0	16	133	2	0	1	225.623
4944	0	8	3	0	16	133	2	0	1	1266.5
4944	0	8	6	0	16	133	2	0	1	479.364
4944	0	8	8	0	16	133	2	0	1	72.4241
4944	0	8	10	0	16	133	2	0	1	121.892
4944	0	9	2	0	16	133	2	0	1	121.892
4944	0	9	3	0	16	133	2	0	1	479.364
4944	0	9	6	0	16	133	2	0	1	225.623
4944	0	9	8	0	16	133	2	0	1	46.1354
4944	0	9	10	0	16	133	2	0	1	72.4241
4944	0	10	2	0	16	133	2	0	1	72.4241
4944	0	10	3	0	16	133	2	0	1	225.623
4944	0	10	6	0	16	133	2	0	1	121.892
4944	0	10	8	0	16	133	2	0	1	30.9944
4944	0	10	10	0	16	133	2	0	1	46.1354
4952	0	6	2	0	16	133	3	0	1	1266.5
4952	0	6	3	0	16	133	3	0	1	51752
4952	0	6	6	0	16	133	3	0	1	4980.76
4952	0	6	8	0	16	133	3	0	1	225.623
4952	0	6	10	0	16	133	3	0	1	479.364
4952	0	7	2	0	16	133	3	0	1	479.364
4952	0	7	3	0	16	133	3	0	1	4980.76
4952	0	7	6	0	16	133	3	0	1	1266.5
4952	0	7	8	0	16	133	3	0	1	121.892
4952	0	7	10	0	16	133	3	0	1	225.623
4952	0	8	2	0	16	133	3	0	1	225.623
4952	0	8	3	0	16	133	3	0	1	1266.5
4952	0	8	6	0	16	133	3	0	1	479.364
4952	0	8	8	0	16	133	3	0	1	72.4241
4952	0	8	10	0	16	133	3	0	1	121.892
4952	0	9	2	0	16	133	3	0	1	121.892
4952	0	9	3	0	16	133	3	0	1	479.364
4952	0	9	6	0	16	133	3	0	1	225.623
4952	0	9	8	0	16	133	3	0	1	46.1354
4952	0	9	10	0	16	133	3	0	1	72.4241
4952	0	10	2	0	16	133	3	0	1	72.4241
4952	0	10	3	0	16	133	3	0	1	225.623
4952	0	10	6	0	16	133	3	0	1	121.892
4952	0	10	8	0	16	133	3	0	1	30.9944
4952	0	10	10	0	16	133	3	0	1	46.1354
